ics,isscaap,asfis,description
1562,53,DRY,New Zealand dredge oyster
1562,53,ODE,Denticulate rock oyster
1562,53,OYC,Cupped oysters nei
1562,53,OYG,Pacific cupped oyster
1562,53,OYM,Mangrove cupped oyster
1562,53,NLX,NA
1562,53,DZX,Thorny oysters nei
1562,53,OZX,NA
1562,53,NXX,NA
1562,53,IMX,NA
1562,53,YRX,NA
1562,53,OBF,NA
1562,53,EGW,NA
1562,54,YUM,Black mussel
1562,54,GKD,Atlantic ribbed mussel
1562,54,IHR,Hooked mussel
1562,54,LFF,European date mussel
1562,54,DLC,Eared horse mussel
1562,54,DJB,Bearded horse mussel
1562,54,DJK,Kurilean horse mussel
1562,54,DJM,Yellowbanded horse mussel
1562,54,DJO,Northern horse mussel
1562,54,DJF,Philippine horse mussel
1562,54,DJN,Shiny mussel
1562,54,DJH,Rhomboid mussel
1562,54,DJQ,False tulip mussel
1562,54,DJD,Adriatic horse mussel
1562,54,PQJ,African mussel
1562,54,KUK,Arcuate mussel
1562,54,LFS,Cylinder date mussel
1562,54,DLQ,Furrowed horse mussel
1562,54,TVS,Distorted mussel
1562,54,UUH,Senhouse horse mussel
1562,54,YUO,New Zealand blue mussel
1562,54,YUD,Kerguelen mussel
1562,54,YUS,Norhtern blue mussel
1562,54,FRB,Box mussel
1562,54,YUP,Pinpricked mussel
1562,54,DJX,Capax horse mussel
1562,54,YEG,Guyana swamp mussel
1562,54,YER,Strigate mangrove mussel
1562,54,LFN,Pacific date mussel
1562,54,DJI,Tulip mussel
1562,54,DJE,Offshore horse mussel
1562,54,DJU,Straight horse mussel
1562,54,YEP,Reeve's mangrove mussel
1562,54,MYV,Mytilus mussels nei
1562,54,XMS,Perna mussels nei
1562,54,MSX,Sea mussels nei
1562,54,MUK,Korean mussel
1562,54,MUS,Blue mussel
1562,54,MYA,Australian mussel
1562,54,CHC,Choro mussel
1562,54,MSV,Green mussel
1562,54,MSI,Indian brown mussel
1562,54,MUJ,Californian mussel
1562,54,MYC,Chilean mussel
1562,54,MSR,River Plata mussel
1562,54,MSM,Mediterranean mussel
1562,54,MOD,Horse mussels nei
1562,54,MSL,South American rock mussel
1562,54,MUZ,New Zealand mussel
1562,54,MSC,Cholga mussel
1562,54,NJX,Date mussels nei
1562,54,BFF,NA
1562,54,BFH,NA
1562,54,DOF,NA
1562,55,GLQ,Royal cloak scallop
1562,55,UMY,Paper moon scallop
1562,55,YRD,Lion's paw
1562,55,EKZ,Zigzag scallop
1562,55,KMM,Little bay scallop
1562,55,FXF,Flexuous scallop
1562,55,MPX,Cat's paw scallop
1562,55,UDV,Club scallop
1562,55,TQF,Brittle pen shell
1562,55,TQE,Comb pen shell
1562,55,PQB,Noble pen shell
1562,55,DEI,Cloak scallop
1562,55,DKD,Flatribbed scallop
1562,55,NKF,Leopard scallop
1562,55,BAV,Distant scallop
1562,55,LAQ,Scaly Pacific scallop
1562,55,MVY,Box scallop
1562,55,VOS,Singapore scallop
1562,55,NNW,Rough pen shell
1562,55,IML,Spiny file shell
1562,55,IMT,Inflated file shell
1562,55,KTR,Rathbun's giant file shell
1562,55,IMV,Common file shell
1562,55,KTX,Rough lima
1562,55,DMK,Antarctic scallop
1562,55,QPF,Felippone's scallop
1562,55,QPT,Tehuelche scallop
1562,55,UMJ,Saucer scallop
1562,55,UMP,Asian moon scallop
1562,55,KLJ,Doughboy scallop
1562,55,KLH,Spiny scallop
1562,55,KLD,Hind's scallop
1562,55,KLN,Senatorial scallop
1562,55,RNY,Chautard's pen shell
1562,55,QCB,Bifrons scallop
1562,55,FXG,Smooth scallop
1562,55,FXP,Proteus scallop
1562,55,INQ,Giant rock scallop
1562,55,YKD,Pacific lion's paw
1562,55,KTJ,Japanese baking scallop
1562,55,KTO,Modest scallop
1562,55,KTN,Chinese scallop
1562,55,SWW,Swift's scallop
1562,55,ZYE,Delicate scallop
1562,55,ZYP,Patagonian scallop
1562,55,EKY,Lunar Mexican scallop
1562,55,EKD,San Diego scallop
1562,55,KTE,Silken scallop
1562,55,EKV,Vogde's scallop
1562,55,TQM,Maura pen shell
1562,55,TQC,Tuberculate pen shell
1562,55,PJQ,Rugose pen shell
1562,55,TQX,Flag pen shell
1562,55,IAK,Bicolor pen shell
1562,55,NAJ,Prickly pen shell
1562,55,KMV,Scallop
1562,55,TQY,Pen shells nei
1562,55,KTZ,Pecten scallops nei
1562,55,SCX,Scallops nei
1562,55,JSC,Yesso scallop
1562,55,PSU,Groovesided scallop
1562,55,SCZ,New Zealand scallop
1562,55,SCC,Calico scallop
1562,55,SCH,Pacific calico scallop
1562,55,ISC,Iceland scallop
1562,55,CMF,Farrer's scallop
1562,55,SCE,Great Atlantic scallop
1562,55,SJA,Great Mediterranean scallop
1562,55,SSC,Southern Australia scallop
1562,55,SCA,American sea scallop
1562,55,SCB,Atlantic bay scallop
1562,55,SCQ,Peruvian calico scallop
1562,55,VSC,Variegated scallop
1562,55,QSC,Queen scallop
1562,55,CMN,Noble scallop
1562,55,SCG,Weathervane scallop
1562,55,IDX,NA
1562,55,AVI,Giant file shell
1562,56,BQT,Truncate barnea
1562,56,BQS,Pacific mud piddock
1562,56,NDQ,Antique ark
1562,56,NDU,Sowerby's ark
1562,56,NDC,Basket ark
1562,56,NDV,Diluvial ark
1562,56,NDE,Rusty ark
1562,56,NDN,Grand ark
1562,56,NDM,Mazatlan's ark
1562,56,NDT,Many ribbed ark
1562,56,NDO,Nodular ark
1562,56,NQR,Reinhart's ark
1562,56,NQT,Black ark
1562,56,RAW,Hazelnut ark
1562,56,RKM,Mossy ark
1562,56,RKQ,Noah's ark
1562,56,RQP,Chuchoca ark
1562,56,RQV,Ventricose ark
1562,56,RQZ,Turkey wing
1562,56,BQB,Hairy ark
1562,56,BQF,Decussate ark
1562,56,BQU,Almond ark
1562,56,FCR,Incongruous ark
1562,56,FCE,Chemnitz's ark
1562,56,FCL,Globose ark
1562,56,FCI,Inequivalve ark
1562,56,FCD,Rudder ark
1562,56,NIL,Heavy African ark
1562,56,NDL,Eared ark
1562,56,NRQ,Brown ark
1562,56,BIJ,Lurid ark
1562,56,DRG,Senegal ark
1562,56,NJG,Gambia ark
1562,56,KTF,Broad ribbed cardita
1562,56,KDQ,Antique cardita
1562,56,YCI,Antarctic cardita
1562,56,FIF,Common basket lucina
1562,56,KDT,Tankerville's cardita
1562,56,AKK,Spiny cockle
1562,56,AKJ,European prickly cockle
1562,56,KTU,Poorly ribbed cockle
1562,56,KTS,Sand cockle
1562,56,KTT,Tuberculate cockle
1562,56,KDO,Costate cockle
1562,56,KTG,Olive green cockle
1562,56,KCW,Bulow's cockle
1562,56,KCL,Basket cockle
1562,56,DKR,Giant atlantic cockle
1562,56,FVM,Japanese cockle
1562,56,KMB,Mexican jewel box
1562,56,YNK,Folded lagoon cockle
1562,56,LVC,Norwegian egg cockle
1562,56,LVL,Giant Pacific egg cockle
1562,56,LVO,Oblong egg cockle
1562,56,MDK,Coloured lagoon cockle
1562,56,TKQ,Consors' cockle
1562,56,TDX,American prickly cockle
1562,56,TIQ,Even cockle
1562,56,TIX,American yellow cockle
1562,56,TQP,Mexican cockle
1562,56,TQO,Slender cockle
1562,56,TQR,Pacific yellow cockle
1562,56,MDQ,Atlantic strawberry cockle
1562,56,LVV,Common egg cockle
1562,56,TQQ,Giant Pacific cockle
1562,56,KDR,Gaping cockle
1562,56,YKU,Reddish cockle
1562,56,KDJ,Ajar cardita
1562,56,KFC,Corneous ark
1562,56,AKQ,Indo-Pacific ark
1562,56,FKP,Pill ark
1562,56,DOE,Half-propellor ark
1562,56,DOO,Propellor ark
1562,56,DXA,Rough butterfly donax
1562,56,DXC,Californian donax
1562,56,DXK,Sculptured donax
1562,56,BEQ,White piddock
1562,56,YPK,Angel wing
1562,56,GQE,Elongate sunset clam
1562,56,GQM,Minor sunset clam
1562,56,HXF,Western small false donax
1562,56,HUQ,Chinese sanguin
1562,56,UTN,Nuttall's mahogany clam
1562,56,UNU,Operculate sanguin
1562,56,SRZ,Radiate semele
1562,56,SVT,Constricted tagelus
1562,56,TGZ,Dombey's tagelus
1562,56,TEX,Stout tagelus
1562,56,MQF,Short macoma
1562,56,OKC,Constricted macoma
1562,56,TQL,Alternate tellin
1562,56,TQI,Fleshy tellin
1562,56,TQT,Flat tellin
1562,56,TQS,Cross tellin
1562,56,TQV,Virgate tellin
1562,56,HJQ,China clam
1562,56,AYQ,King's littleneck
1562,56,ITU,Purple amiantis
1562,56,NKB,West Indian pointed venus
1562,56,KLK,Smooth callista
1562,56,KNN,Cross-barred venus
1562,56,KNK,Kellett's Panama venus
1562,56,KSM,Calico clam
1562,56,KSN,Sunray venus
1562,56,KIO,Fertile venus
1562,56,EGA,Golden callista
1562,56,EGQ,Squalid callista
1562,56,EKK,Southern hardshell clam
1562,56,MXK,Backwater hard clam
1562,56,MXL,Lyrate hard clam
1562,56,MXH,Spotted hard clam
1562,56,FAG,Rooster venus
1562,56,FAT,Textile venus
1562,56,EGI,Princess venus
1562,56,EGU,Youthful venus
1562,56,ITL,Ridged pitar venus
1562,56,ITD,Royal comb venus
1562,56,ITI,Lightning venus
1562,56,ITT,Rostrate pitar
1562,56,ITJ,Self-coloured pitar
1562,56,TLX,Duckbill tagelus
1562,56,OEX,Rostrate jackknife
1562,56,MKD,Grand macoma
1562,56,MCZ,Bentnose macoma
1562,56,MKZ,White sand macoma
1562,56,TNZ,Lacerate tellin
1562,56,TLY,Similar red tellin
1562,56,KIK,Common Californian venus
1562,56,KIU,Smooth Pacific venus
1562,56,KIG,Ornate venus
1562,56,EQC,Rasp tellin
1562,56,EQN,Timor tellin
1562,56,FSV,Pacific asaphis
1562,56,GJT,Courtesan sunset clam
1562,56,OIF,Diphos sanguin
1562,56,GJQ,Squamose sunset clam
1562,56,GJU,Truncate sunset clam
1562,56,ZNB,Small short razor
1562,56,KUT,Divaricate short razor
1562,56,NAQ,Squamose venus
1562,56,KKS,Script venus
1562,56,GFP,Comb venus
1562,56,ELV,Truncate lantern clam
1562,56,YIU,Undulated false lucine
1562,56,PKH,False angel wing
1562,56,FOD,Common piddock
1562,56,GJD,Depressed sunset clam
1562,56,GIF,Faeroe sunset clam
1562,56,OBN,Peppery furrow
1562,56,FRL,Bean solen
1562,56,UUT,Rasp short razor
1562,56,DXN,Cuneate donax
1562,56,DXD,Common Caribbean donax
1562,56,DXE,Toothed donax
1562,56,DXF,Pacific bean donax
1562,56,DXI,Gracile donax
1562,56,DXH,La Plata donax
1562,56,DXJ,Fleshy donax
1562,56,DXV,Common peruvian donax
1562,56,DXT,Punctate donax
1562,56,DNS,Rugose donax
1562,56,DXO,Leather donax
1562,56,DXQ,Half-striated donax
1562,56,DNT,Striate donax
1562,56,DXL,Truncate donax
1562,56,DNI,Banded donax
1562,56,GLX,Common galatea clam
1562,56,IFB,Giant false donax
1562,56,DNE,Goolwa donax
1562,56,DOG,Bean donax
1562,56,IFT,Tall false donax
1562,56,DOV,Smooth donax
1562,56,DNY,Lovely donax
1562,56,IFV,Smooth false donax
1562,56,DXX,Beautiful donax
1562,56,IFD,Delessert's false donax
1562,56,IFR,Rostrate false donax
1562,56,FIV,Elegant basket lucina
1562,56,GLV,Vovan bittersweet
1562,56,HXD,Common hemidonax
1562,56,PQV,Aldrovandi's panope
1562,56,TNX,Antarctic soft-shell clam
1562,56,MQH,Chinese trough shell
1562,56,MQN,Wedge trough shell
1562,56,MQD,Discors trough shell
1562,56,MQG,Ihering's trough shell
1562,56,MQS,Isabel surf clam
1562,56,MQK,Lilac trough shell
1562,56,MQZ,Luzon troughshell
1562,56,MQM,Maculated troughshell
1562,56,MQR,Plain troughshell
1562,56,MQO,Large trough shell
1562,56,MQQ,Symmetrical trough shell
1562,56,UNE,Caribbean surf clam
1562,56,RGQ,Common rangia
1562,56,PQQ,Equal-sized surf clam
1562,56,ULV,Oval surf clam
1562,56,ULO,Solid surf clam
1562,56,TSX,Fat horse clam
1562,56,TQK,Japanese horse clam
1562,56,TQU,Pacific horse clam
1562,56,MKQ,Agate troughshell
1562,56,MQW,Violet troughshell
1562,56,MQC,Maidenhair mactra
1562,56,MQJ,Pellucid mactra
1562,56,MQX,Rayed trough shell
1562,56,UTA,Narrow otter shell
1562,56,UTM,Oblong otter shell
1562,56,MQY,Grey rough shell
1562,56,ULT,Subtruncate surf clam
1562,56,HVV,Glassy mactra
1562,56,AQG,Largilliert's mactra
1562,56,AQJ,Polished mactra
1562,56,EQV,Toheroa wedge clam
1562,56,AFQ,Pipi wedge clam
1562,56,DJC,Corneous wedge clam
1562,56,YTK,Blunt gaper
1562,56,EQO,Olive ark
1562,56,OLQ,Kerguelen nut shell
1562,56,YDH,Antarctic yoldia
1562,56,FGR,White strawberry cockle
1562,56,FGE,Pacific half cockle
1562,56,FGD,Pacific strawberry cockle
1562,56,KCC,True heart cockle
1562,56,FVP,Paper cockle
1562,56,GKS,Broad cockle
1562,56,YKA,Angulate cockle
1562,56,YKR,Orbit cockle
1562,56,YKS,Wrinkled cockle
1562,56,VKA,Asiatic cockle
1562,56,VKS,Chinese cockle
1562,56,BNG,Halfround cardita
1562,56,KDB,Twotoned cardita
1562,56,KML,Lazarus jewel box
1562,56,KMP,Reflexed jewel box
1562,56,KMS,Savigny's jewel box
1562,56,GKV,Greenish glauconomya
1562,56,GQH,Oxheart cockle
1562,56,GKG,Giant bittersweet
1562,56,GKL,Common European bittersweet
1562,56,GKU,Speckled bittersweet
1562,56,GKO,Black bittersweet
1562,56,GCJ,Pilose bittersweet
1562,56,GCV,Reeve's bittersweet
1562,56,GCD,Lined bittersweet
1562,56,GCC,Violet bittersweet
1562,56,UCP,Comb bittersweet
1562,56,UCR,Tessellated bittersweet
1562,56,GCK,Two-spotted bittersweet
1562,56,GKR,Scripta bittersweet
1562,56,LQI,Antarctic airy limopsis
1562,56,NQE,Toothless lucine
1562,56,KKO,Atlantic tiger lucine
1562,56,KKT,Pacific tiger lucine
1562,56,ULK,Corrugate lucine
1562,56,KKI,Interrupted lucine
1562,56,KKP,Punctate lucine
1562,56,EKL,Divergent lucine
1562,56,LQU,Pale lucina
1562,56,LQB,Northern lucina
1562,56,EQR,Rugose mactra
1562,56,UTL,Common otter shell
1562,56,DKC,Crocus giant clam
1562,56,DKX,Elongate giant clam
1562,56,AQS,Rostrate mactra
1562,56,WMC,Panamic winged mactra
1562,56,AQF,Californian mactra
1562,56,AQW,Concealed surf clam
1562,56,RGD,Western Mexican rangia
1562,56,UTE,Elongate mactra
1562,56,LQG,Kerguelen malletia
1562,56,KDS,Striate beach clam
1562,56,EQT,Yellow wedge clam
1562,56,EQU,Tuatua wedge clam
1562,56,TXP,Talona pholaad
1562,56,EQK,Arched razor shell
1562,56,EQE,Pod razor shell
1562,56,EQH,Giant jackknife
1562,56,EQI,Sword razor shell
1562,56,FLC,Sharp razor clam
1562,56,FLJ,Javanese razor clam
1562,56,IQA,Dall's razor clam
1562,56,IQR,Sunset razor clam
1562,56,SQD,Cylindrical razor shell
1562,56,SGX,Akemate razor shell
1562,56,SVK,Kemp's razor shell
1562,56,SVM,Malacca razor shell
1562,56,SVU,Pink-spotted razor shell
1562,56,SVD,Rough jackknife
1562,56,SQV,Gould's razor shell
1562,56,KNF,King venus
1562,56,KNU,Stutchbury's venus
1562,56,DNK,Dunker's dosinia
1562,56,DNJ,Japanese dosinia
1562,56,EKP,Koch's venus
1562,56,EHX,Magellan clam
1562,56,ERF,Peruvian yellow clam
1562,56,GFD,Discrepant venus
1562,56,GFK,Forked venus
1562,56,GFJ,Tumid venus
1562,56,GFQ,Equilateral venus
1562,56,KTH,Hiant venus
1562,56,KYJ,Japan venus
1562,56,KYM,Marbled venus
1562,56,IKK,Camp pitar venus
1562,56,IKO,Ornate pitar venus
1562,56,KMT,Tiar venus
1562,56,ROQ,Rough littleneck
1562,56,RQC,Columbian littleneck
1562,56,RQG,Lesser littleneck
1562,56,RQE,Brazilian comb venus
1562,56,RQT,Thin-shelled littleneck
1562,56,RTV,Variegated carpet shell
1562,56,SXI,Common butter clam
1562,56,XDP,Purple butter clam
1562,56,TQD,Turgid venus
1562,56,TQJ,Lettered venus
1562,56,TWG,Gay's little venus
1562,56,TVL,Hians tivela
1562,56,TVM,Triangular tivela
1562,56,TVT,Pismo clam
1562,56,TVV,Ventricose tivela
1562,56,VNA,Golden carpet shell
1562,56,VNR,Banded carpet shell
1562,56,VNI,Heart venus
1562,56,VNG,Rigid venus
1562,56,VEV,Warty venus
1562,56,FLK,Pacific coast angel wing
1562,56,EMQ,Bark semele
1562,56,TEY,Californian tagelus
1562,56,KID,Frilled Californian venus
1562,56,DSO,Ponderous dosinia
1562,56,GTQ,Many-ridged venus
1562,56,KIP,Small banded venus
1562,56,KIS,Semi-rough venus
1562,56,TVB,Byron tivela
1562,56,TVP,Flat tivela
1562,56,UCL,Hooked ark
1562,56,IQW,Winter's razor clam
1562,56,LNX,Grand razor shell
1562,56,ONK,Lamarck's razor shell
1562,56,YMH,Saddle grooved macoma
1562,56,TFK,Foliated tellin
1562,56,LLF,Cat's tongue tellin
1562,56,LLX,Palate tellin
1562,56,EQJ,Remies tellin
1562,56,ZNC,Antique razor clam
1562,56,OMX,Mediterranean awning clam
1562,56,GTG,Fragile tellin
1562,56,EIX,Glossy tellin
1562,56,LIQ,Beautiful tellin
1562,56,ENW,Delicate tellin
1562,56,HQY,Paper thracia
1562,56,HQN,Pubescent thracia
1562,56,DSX,Mature dosinia
1562,56,KFA,Chamber venus
1562,56,DOI,Smooth dosinia
1562,56,ITQ,Rough pitar venus
1562,56,KMC,Cancellate panope
1562,56,YIH,Dark falsemussel
1562,56,YSQ,Santo Domingo falsemussel
1562,56,KNJ,Oriental cyclina
1562,56,FAE,Semigrooved venus
1562,56,EGK,Clathrate venus
1562,56,EGE,Reticulated venus
1562,56,ITS,Yellow pitar venus
1562,56,IAC,Pellucid pitar venus
1562,56,UTU,Mauve sunetta
1562,56,UTC,Truncate sunetta
1562,56,TBC,Belcher's venus
1562,56,FOO,Oriental angel wing
1562,56,BQD,Dilate piddock
1562,56,BQM,Manila piddock
1562,56,MJX,Striate martesia
1562,56,BCQ,Edible shipworm
1562,56,YRK,Siamese shipworm
1562,56,GLW,Adanson's tagelus
1562,56,ULN,African knife shell
1562,56,ENY,Goree razor clam
1562,56,EGN,Guinea razor shell
1562,56,YIY,Paper tellin
1562,56,TXH,Hyaline tellin
1562,56,TXS,Senegambian tellin
1562,56,TXT,Thin tellin
1562,56,JTT,Swollen venus
1562,56,TVR,Triple venus
1562,56,VUC,Corrugated venus
1562,56,VUD,Durable venus
1562,56,VUF,Plicate venus
1562,56,KKC,Venus clam
1562,56,RFM,Ovate clam
1562,56,TXF,NA
1562,56,TWL,Tellins nei
1562,56,VEN,NA
1562,56,NUY,Varnish clam
1562,56,TQZ,Pacific horse clams nei
1562,56,TUW,Chilean semele
1562,56,NDZ,Blood ark
1562,56,DSZ,Dosinias nei
1562,56,MWQ,Trough shells nei
1562,56,EQX,Ensis razor clams nei
1562,56,XML,Semeles nei
1562,56,QRG,Greenland smoothcockle
1562,56,TVW,Tivelas nei
1562,56,NWP,Fine clam
1562,56,VNU,NA
1562,56,FZX,Venus nei
1562,56,QHD,NA
1562,56,QQX,Giant clams nei
1562,56,IPP,NA
1562,56,IFM,Arctic surfclam
1562,56,JPB,New Zealand geoduck
1562,56,QUZ,NA
1562,56,UOQ,NA
1562,56,ZEC,NA
1562,56,ZHA,Arctic hiatella
1562,56,ZCZ,Hairy cockle
1562,56,ZMC,Chalky macoma
1562,56,ACB,Inflated ark
1562,56,BLS,Anadara clams nei
1562,56,COZ,Cockles nei
1562,56,MAT,Mactra surf clams nei
1562,56,MAG,Smooth mactra
1562,56,CLT,Stimpson's surf clam
1562,56,SVE,Striped venus
1562,56,HCX,Hard clams nei
1562,56,HCA,Asiatic hard clam
1562,56,TPS,Carpet shells nei
1562,56,BCL,Butter clam
1562,56,PAU,Undulate venus
1562,56,TCL,Taca clam
1562,56,DOR,Dosinia clam
1562,56,RAZ,Solen razor clams nei
1562,56,RAP,Pacific razor clam
1562,56,TDG,Giant clam
1562,56,TDS,Fluted giant clam
1562,56,CLX,"Clams, etc. nei"
1562,56,ARK,Ark clams nei
1562,56,MCL,Half-crenated ark
1562,56,BLC,Blood cockle
1562,56,CLQ,Ocean quahog
1562,56,COC,Common edible cockle
1562,56,HCL,Imperial surf clam
1562,56,MTV,Globose clam
1562,56,CLB,Atlantic surf clam
1562,56,MUN,Taquilla clams
1562,56,CLV,Venus clams nei
1562,56,HCJ,Japanese hard clam
1562,56,CTG,Grooved carpet shell
1562,56,CLJ,Japanese carpet shell
1562,56,CTS,Pullet carpet shell
1562,56,NCL,Short neck clams nei
1562,56,PTS,Pacific littleneck clam
1562,56,CLH,Northern quahog(=Hard clam)
1562,56,DON,Donax clams
1562,56,SOI,"Razor clams, knife clams nei"
1562,56,RAE,European razor clam
1562,56,RAC,Cape razor clam
1562,56,CLR,Atl.jackknife(=Atl.razor clam)
1562,56,CLS,Sand gaper
1562,56,GEC,Pacific geoduck
1562,56,CLM,Macha clam
1562,56,TDD,Smooth giant clam
1562,56,HIP,Bear paw clam
1562,56,SSD,Surf clams nei
1562,56,MWA,Gaper nei
1562,56,KFR,African venus
1562,56,EZX,NA
1562,56,BJX,NA
1562,56,VEX,NA
1562,56,YWX,NA
1562,56,GHX,NA
1562,56,UUX,NA
1562,56,IQX,NA
1562,56,FTX,NA
1562,56,XDX,Butter clams nei
1562,56,UJX,NA
1562,56,RIX,NA
1562,56,IUX,NA
1562,56,FJX,NA
1562,56,PIX,NA
1562,56,AKX,NA
1562,56,GEX,NA
1562,56,NKX,NA
1562,56,EBX,NA
1562,56,EAX,NA
1562,56,WMX,NA
1562,56,KAX,NA
1562,56,OVX,NA
1562,56,UQX,NA
1562,56,ERX,NA
1562,56,KZX,Egg cockles nei
1562,56,IFX,NA
1562,56,GIX,Sunset clams nei
1562,56,GKX,NA
1562,56,FVX,NA
1562,56,UOX,NA
1562,56,KLX,NA
1562,56,KEX,NA
1562,56,KNX,NA
1562,56,KFX,NA
1562,56,KBX,NA
1562,56,FWX,NA
1562,56,YKX,NA
1562,56,SZN,NA
1562,56,QZW,NA
1562,56,QZX,NA
1562,56,GJF,NA
1562,56,FDW,NA
1562,56,FDX,NA
1562,56,EWQ,Pennsylvania lucine
1562,56,EWX,NA
1562,56,DOC,NA
1562,58,KHU,Articulate chiton
1562,58,KHS,Stoke's chiton
1562,58,KPQ,West Indian fuzzy chiton
1562,58,OKK,Gold-flecked chiton
1562,58,NLK,Northern red chiton
1562,58,KCQ,Portobelo chiton
1562,58,IKB,Atlantic rose chiton
1562,58,NYN,Eastern hanleya
1562,58,KPT,Eastern beaded chiton
1562,58,CZQ,Eastern surf chiton
1562,58,LFY,Pacific veiled chiton
1562,58,KKD,Smooth glass-hair chiton
1562,58,KDN,Glisten-worm solenogaster
1562,58,RTW,Jawed solenogaster
1562,58,DDC,Leaf-spiculed solenogaster
1562,58,NTX,Occidental tuskshell
1562,58,DEG,Stained tuskshell
1562,58,HMX,Nineside toothshell
1562,58,USH,Salish toothshell
1562,58,KHX,Chitons nei
1562,58,MOL,Marine molluscs nei
1562,58,KRZ,NA
1562,58,KSZ,NA
1570,57,GGQ,Greater argonaut
1570,57,YHA,Deep-sea squid
1570,57,BQP,Ornate arm squid
1570,57,OQN,Moon octopus
1570,57,OKH,Tehuelche octopus
1570,57,OKE,Gloomy octopus
1570,57,OKJ,Whiparm octopus
1570,57,OKZ,Atlantic banded octopus
1570,57,OQT,Spider octopus
1570,57,OKT,NA
1570,57,OQI,NA
1570,57,OQV,NA
1570,57,OTQ,Caribbean reef octopus
1570,57,OQY,Mexican four-eyed octopus
1570,57,OUJ,Sandbird octopus
1570,57,OTY,Brownstriped octopus
1570,57,OCQ,Chestnut octopus
1570,57,OQC,Big blue octopus
1570,57,OCJ,Fourhorn octopus
1570,57,UGU,Unihorn octopus
1570,57,TLQ,Spiney-horn octopus
1570,57,OKS,Ruppell's octopus squid
1570,57,NID,Dana octopus squid
1570,57,YHT,Tuberculate octopus
1570,57,HQI,Glassy flying squid
1570,57,IXO,Sharptail shortfin squid
1570,57,NDG,Gould's flying squid
1570,57,NDH,Hawaiian flying squid
1570,57,OFC,Webbed flying squid
1570,57,OFE,Orangeback flying squid
1570,57,OKA,Atlantic bird squid
1570,57,OKL,Shiny bird squid
1570,57,YMO,Purpleback flying squid
1570,57,YMU,Luminous flying squid
1570,57,TFP,Antarctic flying squid
1570,57,TDQ,Lesser flying squid
1570,57,NHL,Angel squid
1570,57,OIJ,Greater hooked squid
1570,57,UHK,Smooth hooked squid
1570,57,UHN,Japanese hooked squid
1570,57,UHR,Rugose hooked squid
1570,57,UHB,Robust clubhook squid
1570,57,YHB,Common clubhook squid
1570,57,YHJ,Boreal clubhook squid
1570,57,UHD,NA
1570,57,PSG,Glacial squid
1570,57,EJT,Southern cuttlefish
1570,57,EJG,Slender cuttlefish
1570,57,EIJ,Shortclub cuttlefish
1570,57,EJL,Guinean cuttlefish
1570,57,EJK,Golden cuttlefish
1570,57,EIQ,Kobi cuttlefish
1570,57,EJX,Broadclub cuttlefish
1570,57,IAL,Longarm cuttlefish
1570,57,IAO,Spider cuttlefish
1570,57,EIY,Kisslip cuttlefish
1570,57,EJB,African cuttlefish
1570,57,EJD,Madokai's cuttlefish
1570,57,IAM,Reaper cuttlefish
1570,57,EJY,Frog cuttlefish
1570,57,IAA,Oman cuttlefish
1570,57,EJH,Hooded cuttlefish
1570,57,IAE,Curvespine cuttlefish
1570,57,IAV,Broadback cuttlefish
1570,57,IAN,Trident cuttlefish
1570,57,IAJ,Paintpot cuttlefish
1570,57,IAT,NA
1570,57,EJE,Elegant cuttlefish
1570,57,EJO,NA
1570,57,IAI,NA
1570,57,IAD,NA
1570,57,EJW,NA
1570,57,EIW,NA
1570,57,BQR,Common arm squid
1570,57,KTV,Long-armed squid
1570,57,KTP,NA
1570,57,GTH,Armed cranch squid
1570,57,ICR,NA
1570,57,EKH,Antarctic cranch squid
1570,57,TWM,Atlantic cranch squid
1570,57,YXS,Toothed-fin squid
1570,57,BLJ,Verany's enope squid
1570,57,BLK,NA
1570,57,BJF,Pfeffer's enope squid
1570,57,NKL,Sharpear enope squid
1570,57,TID,Roundear enope squid
1570,57,YRM,Jewel enope squid
1570,57,WTS,Sparkling enope squid
1570,57,YTH,Smallfin gonate squid
1570,57,YTT,Schoolmaster gonate squid
1570,57,GTE,Boreopacific gonate squid
1570,57,GTK,Mako gonate squid
1570,57,GTI,Boreoatlantic gonate squid
1570,57,GTJ,Madokai gonate squid
1570,57,GTD,Shortarm gonate squid
1570,57,GTP,Atlantic gonate squid
1570,57,GTY,NA
1570,57,HQB,Umbrella squid
1570,57,HQL,Flowervase jewell squid
1570,57,HQG,Elongate jewell squid
1570,57,HQS,Reverse jewell squid
1570,57,HQC,NA
1570,57,FTD,Scaled squid
1570,57,FTB,Coffeebean scaled squid
1570,57,OUK,African squid
1570,57,OUL,European common squid
1570,57,OUM,Midsize squid
1570,57,SQR,European squid
1570,57,OJD,Indian squid
1570,57,OJE,Swordtip squid
1570,57,OJJ,Japanese squid
1570,57,OJK,Kobi squid
1570,57,OJL,Bigeye inshore squid
1570,57,OJR,Island inshore squid
1570,57,OJS,Sao Paulo squid
1570,57,OJI,Siboga squid
1570,57,OJN,Long barrel squid
1570,57,SQF,Veined squid
1570,57,OJM,Surinam squid
1570,57,OJY,Little squid
1570,57,OJO,Slender inshore squid
1570,57,SQO,Opalescent inshore squid
1570,57,OGB,Beka squid
1570,57,OGK,Spear squid
1570,57,OJH,Mitre squid
1570,57,OKD,Dart squid
1570,57,IUB,Western Atlantic brief squid
